host_id,neighbourhood_group,price,latitude,longitude
16974369,Manhattan,75,40.81813,-73.9398
17874864,Manhattan,200,40.8214,-73.95675
1439449,Brooklyn,110,40.66308,-73.98309
319077,Brooklyn,500,40.68761,-73.96096
17885257,Manhattan,180,40.75503,-73.96711
15735446,Brooklyn,200,40.71707,-73.94708
2879920,Manhattan,69,40.76189,-73.96298
17891677,Manhattan,200,40.73496,-74.00005
7157099,Brooklyn,140,40.65586,-73.95972
2120259,Brooklyn,45,40.66518,-73.95109
6504434,Brooklyn,35,40.64993,-74.00191
3902832,Brooklyn,80,40.7322,-73.95882
636319,Brooklyn,150,40.66252,-73.98433
7245581,Manhattan,70,40.83365,-73.94059
17906693,Manhattan,200,40.76553,-73.9953
17920050,Manhattan,308,40.76524,-73.98018
17920926,Manhattan,270,40.71987,-73.9947
2401823,Brooklyn,150,40.68695,-73.9631
8924899,Manhattan,365,40.72832,-73.9852
6911276,Brooklyn,99,40.6818,-73.96238
17953139,Manhattan,175,40.7211,-73.98397
298914,Manhattan,220,40.73711,-73.98985
7499240,Manhattan,80,40.8362,-73.94033
1673750,Brooklyn,230,40.66617,-73.97593
7438973,Manhattan,60,40.81464,-73.95351
1239959,Manhattan,120,40.72802,-73.99644
18007776,Brooklyn,45,40.65698,-73.95761
18008945,Manhattan,100,40.79805,-73.94533
17891224,Manhattan,138,40.80612,-73.95678
18032197,Brooklyn,100,40.66273,-73.99111
18038832,Manhattan,230,40.74767,-73.99393
18041691,Manhattan,225,40.80411,-73.95624
3771272,Brooklyn,120,40.68652,-73.95031
3609048,Brooklyn,99,40.67089,-73.93323
18051675,Manhattan,150,40.85153,-73.93815
18018059,Brooklyn,122,40.68258,-73.90472
11495235,Brooklyn,150,40.70204,-73.92109
17943391,Manhattan,140,40.809,-73.94263
3588028,Manhattan,150,40.72158,-73.98998
14898658,Brooklyn,38,40.65015,-73.97945
8483704,Manhattan,200,40.73002,-74.00653
6310115,Brooklyn,50,40.65598,-73.95512
5164854,Manhattan,45,40.82071,-73.93813
18105672,Brooklyn,90,40.71659,-73.9458
6150064,Queens,85,40.76972,-73.9206
18115202,Manhattan,85,40.7296,-73.99054
18108212,Queens,108,40.69283,-73.75828
18115545,Brooklyn,129,40.6751,-73.96558
7076239,Brooklyn,275,40.68744,-73.9747
12485770,Manhattan,148,40.74596,-73.98411
4367602,Manhattan,250,40.73389,-73.98724
18142696,Manhattan,160,40.72974,-73.98372
16834792,Brooklyn,130,40.66529,-73.9557
18146661,Brooklyn,180,40.66884,-73.97575
18147523,Manhattan,50,40.84943,-73.93146
18150845,Manhattan,145,40.83473,-73.93982
18151946,Manhattan,94,40.71445,-73.99287
17898189,Manhattan,180,40.77487,-73.949
146825,Manhattan,80,40.72061,-73.99472
18156556,Brooklyn,97,40.68274,-73.91856
11430190,Brooklyn,90,40.69576,-73.94082
14157138,Brooklyn,70,40.66748,-73.92554
16809056,Queens,120,40.75997,-73.90926
17958831,Manhattan,120,40.74173,-73.97906
18170442,Manhattan,165,40.7055,-74.00866
1921498,Manhattan,59,40.84464,-73.9355
18183144,Brooklyn,91,40.64802,-73.97095
18189519,Queens,184,40.77995,-73.78506
18198406,Brooklyn,45,40.692,-73.93852
8410380,Manhattan,150,40.73755,-73.98595
11976676,Manhattan,139,40.80465,-73.95365
17450462,Manhattan,65,40.82544,-73.9402
2033003,Manhattan,65,40.72966,-73.98515
461269,Brooklyn,150,40.67426,-73.96586
18212957,Queens,115,40.7638,-73.91622
4421323,Manhattan,299,40.70883,-74.01266
18219988,Brooklyn,80,40.63981,-73.95712
2383619,Brooklyn,80,40.68184,-73.99308
16669342,Brooklyn,100,40.69741,-73.96942
18225315,Manhattan,135,40.74016,-74.00049
6643482,Brooklyn,80,40.65554,-73.96046
17619450,Brooklyn,69,40.63631,-73.95313
18212433,Manhattan,75,40.7946,-73.94105
14273136,Brooklyn,94,40.66981,-73.98462
18254730,Brooklyn,192,40.66748,-73.98971
18212433,Manhattan,50,40.79319,-73.94209
18212433,Manhattan,58,40.7942,-73.94136
4666670,Queens,120,40.76481,-73.93163
6472334,Brooklyn,69,40.71286,-73.96244
2574452,Queens,50,40.75193,-73.89085
18260128,Manhattan,125,40.82279,-73.94947
18260299,Brooklyn,50,40.69217,-73.90768
18264329,Brooklyn,85,40.64894,-74.00621
11674837,Queens,59,40.70554,-73.90729
13347167,Manhattan,130,40.77274,-73.95732
3038687,Manhattan,104,40.71749,-73.99016
12306481,Queens,95,40.74365,-73.91632
18212433,Manhattan,199,40.76385,-73.9905
5652395,Bronx,105,40.81954,-73.92715
3562322,Brooklyn,34,40.68599,-73.95182
14905237,Brooklyn,120,40.64372,-73.95969
1279211,Bronx,87,40.82603,-73.92312
3552711,Queens,125,40.7229,-73.7462
10262649,Brooklyn,170,40.68779,-73.90521
18287550,Manhattan,250,40.77242,-73.96212
18289867,Manhattan,55,40.79032,-73.94523
18297103,Queens,80,40.74269,-73.91518
12306481,Queens,95,40.74493,-73.91528
3325418,Manhattan,150,40.80309,-73.96367
740032,Brooklyn,140,40.65413,-73.97684
3096525,Brooklyn,150,40.67927,-73.93208
6050632,Manhattan,159,40.72138,-73.98371
7245581,Manhattan,95,40.74994,-73.99612
7503643,Brooklyn,159,40.72705,-73.94033
18343265,Brooklyn,65,40.69942,-73.91209
17917168,Brooklyn,100,40.65046,-74.00402
3563235,Manhattan,85,40.72135,-73.98
534776,Brooklyn,175,40.6786,-73.96694
18388112,Brooklyn,175,40.68235,-73.99806
16916853,Brooklyn,260,40.58363,-73.93553
2052361,Brooklyn,80,40.6553,-73.95816
18397763,Brooklyn,69,40.68635,-73.93246
10263308,Brooklyn,100,40.68949,-73.92784
5909599,Queens,85,40.77591,-73.9145
14945045,Brooklyn,95,40.63777,-74.02497
2119276,Manhattan,160,40.76043,-73.95992
946672,Brooklyn,49,40.63402,-73.97556
17525930,Brooklyn,65,40.71566,-73.941
2119276,Manhattan,150,40.73568,-73.98062
1475015,Manhattan,115,40.76073,-73.99215
681225,Queens,113,40.5903,-73.8143
1475015,Manhattan,110,40.76882,-73.98699
7920086,Manhattan,75,40.78698,-73.944
15784,Manhattan,250,40.7509,-73.96963
18492106,Bronx,50,40.88855,-73.85127
18495460,Brooklyn,81,40.6737,-73.95335
12327430,Manhattan,69,40.76625,-73.99387
8182126,Brooklyn,125,40.71952,-73.94844
3344830,Brooklyn,65,40.71202,-73.96665
18556644,Manhattan,150,40.73312,-73.99097
16098958,Manhattan,175,40.77448,-73.96102
18565670,Brooklyn,49,40.62401,-73.95775
8200795,Manhattan,191,40.72168,-73.99544
14041891,Manhattan,200,40.7411,-73.98455
18567895,Manhattan,250,40.76522,-73.99486
710916,Brooklyn,216,40.67541,-73.94408
18570567,Brooklyn,200,40.68412,-73.95039
18272570,Brooklyn,119,40.70917,-73.94918
13347167,Manhattan,118,40.77222,-73.95604
6913016,Manhattan,95,40.74911,-73.98202
5872286,Brooklyn,110,40.73526,-73.95375
17544112,Brooklyn,170,40.62356,-74.024
18594426,Manhattan,99,40.7729,-73.95276
16437254,Brooklyn,172,40.68337,-73.95819
6966831,Queens,75,40.74532,-73.91974
4578923,Brooklyn,50,40.69437,-73.95841
2702080,Brooklyn,77,40.6916,-73.94714
2076525,Brooklyn,125,40.69839,-73.97666
18681479,Queens,75,40.74189,-73.92375
9553177,Manhattan,350,40.80677,-73.94977
2120259,Brooklyn,55,40.66709,-73.9514
18693665,Brooklyn,99,40.68138,-73.95018
17051201,Brooklyn,545,40.67164,-73.97761
7474069,Manhattan,70,40.84686,-73.94181
378737,Brooklyn,250,40.68908,-73.92893
18726889,Brooklyn,150,40.68781,-73.91377
2955491,Brooklyn,55,40.69753,-73.93619
18030682,Brooklyn,100,40.67472,-73.94737
15817252,Brooklyn,100,40.69494,-73.96888
2640773,Brooklyn,95,40.68822,-73.94357
16098958,Manhattan,175,40.73632,-73.98475
18690148,Manhattan,200,40.77905,-73.97939
5771331,Manhattan,190,40.72858,-73.99951
4765290,Brooklyn,65,40.68769,-73.95333
2461535,Brooklyn,400,40.68927,-73.96957
11371357,Brooklyn,95,40.64644,-73.9756
2267864,Manhattan,197,40.73419,-74.00213
2673332,Brooklyn,395,40.64295,-73.97632
17696653,Brooklyn,100,40.69134,-73.94468
1010344,Brooklyn,200,40.68592,-73.95502
18646528,Brooklyn,165,40.71385,-73.94156
1176165,Brooklyn,145,40.68431,-73.99782
807340,Brooklyn,75,40.66827,-73.92509
18138735,Manhattan,180,40.73343,-73.98634
18836774,Manhattan,73,40.77542,-73.95437
18836774,Manhattan,87,40.77579,-73.9557
18836774,Manhattan,74,40.77688,-73.95616
5465947,Brooklyn,65,40.67948,-73.97219
7644834,Manhattan,199,40.7284,-73.99812
18866837,Brooklyn,65,40.67916,-73.97454
3146957,Manhattan,160,40.77918,-73.9874
10972334,Brooklyn,175,40.69825,-73.92788
18876264,Manhattan,200,40.77817,-73.97844
2119276,Manhattan,195,40.73268,-73.98689
6932160,Brooklyn,99,40.66935,-73.9485
188896,Brooklyn,175,40.69034,-73.96675
10856201,Manhattan,190,40.76027,-73.99081
7420906,Brooklyn,99,40.68473,-73.95697
1788746,Manhattan,100,40.7216,-73.99558
18929364,Brooklyn,199,40.66271,-73.95392
318729,Brooklyn,199,40.67862,-73.94687
15789646,Queens,100,40.74502,-73.9169
3007815,Queens,45,40.76977,-73.91596
9784206,Manhattan,72,40.79508,-73.94895
13042411,Manhattan,129,40.72669,-73.98419
18970667,Brooklyn,100,40.68205,-73.94239
18393872,Brooklyn,85,40.69141,-73.95886
5573250,Brooklyn,70,40.6413,-73.98233
18988423,Brooklyn,100,40.70536,-73.94229
1363910,Brooklyn,160,40.70914,-73.95236
19011946,Manhattan,185,40.77883,-73.95498
4830699,Brooklyn,162,40.6779,-73.98421
19044620,Queens,80,40.73538,-73.853
19044783,Manhattan,200,40.80257,-73.9548
19046961,Brooklyn,45,40.68905,-73.92685
7503643,Brooklyn,129,40.72533,-73.94204
19067223,Brooklyn,55,40.71795,-73.95804
19072805,Brooklyn,68,40.69865,-73.92972
7598755,Brooklyn,120,40.71985,-73.94422
5064699,Brooklyn,55,40.68732,-73.94058
19107278,Brooklyn,50,40.70033,-73.91197
19107278,Brooklyn,50,40.7001,-73.91204
19111611,Brooklyn,150,40.69817,-73.9654
10675384,Brooklyn,140,40.72037,-73.9596
17770287,Manhattan,136,40.75068,-73.98177
3586725,Manhattan,92,40.72339,-73.99477
2523466,Manhattan,125,40.76215,-73.99036
14102923,Brooklyn,48,40.65136,-73.95974
18836774,Manhattan,82,40.77693,-73.95632
10577253,Manhattan,150,40.81217,-73.95303
19131844,Brooklyn,90,40.68237,-73.94811
19133023,Brooklyn,117,40.68667,-73.93897
18836774,Manhattan,71,40.77707,-73.95652
9859391,Manhattan,390,40.74944,-73.99631
19143974,Staten Island,58,40.64408,-74.07834
9535767,Queens,50,40.74626,-73.9009
2203817,Brooklyn,150,40.67256,-73.97212
15805343,Brooklyn,150,40.71858,-73.95711
522065,Manhattan,80,40.79416,-73.93984
10094431,Brooklyn,115,40.71623,-73.96415
19191737,Brooklyn,70,40.65084,-73.97334
1475015,Manhattan,95,40.77175,-73.95742
15270760,Brooklyn,85,40.69411,-73.93987
14961638,Brooklyn,180,40.68772,-73.95484
9928037,Manhattan,149,40.74735,-73.97671
19233588,Manhattan,200,40.71726,-74.01134
17465563,Manhattan,69,40.73601,-73.98205
19240279,Manhattan,85,40.80645,-73.95804
19242857,Brooklyn,117,40.67472,-73.93
18270150,Manhattan,219,40.73243,-74.00052
19250606,Queens,100,40.75508,-73.91673
10491406,Brooklyn,320,40.67609,-73.96459
9864136,Manhattan,95,40.74213,-73.9801
12720552,Brooklyn,110,40.70322,-73.92913
19272788,Manhattan,105,40.80581,-73.95374
3022504,Brooklyn,134,40.7151,-73.95422
5242693,Brooklyn,45,40.65441,-73.96257
5160726,Manhattan,200,40.73967,-73.98041
5086937,Manhattan,110,40.76559,-73.99221
17479416,Manhattan,150,40.80592,-73.93653
16351647,Brooklyn,149,40.6825,-73.90818
3231109,Manhattan,85,40.81065,-73.96312
4951037,Brooklyn,200,40.68818,-73.959
18953786,Queens,170,40.76403,-73.92162
3086826,Bronx,40,40.84611,-73.91036
19315796,Manhattan,70,40.75911,-73.96299
19331457,Manhattan,95,40.77632,-73.95458
7665324,Manhattan,95,40.72144,-73.99356
15765273,Manhattan,350,40.76514,-73.98058
19356930,Brooklyn,165,40.6872,-73.93805
2274845,Brooklyn,120,40.67262,-73.96542
19359650,Manhattan,130,40.74596,-73.98678
23193,Brooklyn,40,40.68826,-73.9385
19382874,Brooklyn,130,40.6825,-73.92519
5785240,Manhattan,120,40.80919,-73.94815
6739436,Brooklyn,90,40.70716,-73.92171
18880856,Brooklyn,120,40.68358,-73.94838
16065171,Manhattan,115,40.81022,-73.94266
7196556,Manhattan,150,40.73986,-74.00035
5003239,Manhattan,170,40.7311,-74.00014
3363799,Brooklyn,124,40.70967,-73.94945
3716641,Manhattan,104,40.79253,-73.97378
3716641,Manhattan,99,40.79203,-73.97299
10193030,Manhattan,85,40.82217,-73.94149
16437254,Brooklyn,158,40.68961,-73.97781
15047361,Manhattan,400,40.72046,-73.99237
5680409,Manhattan,100,40.85672,-73.9302
18609156,Brooklyn,115,40.72793,-73.95011
17292935,Bronx,55,40.8105,-73.92507
1317384,Manhattan,72,40.82621,-73.94596
2119276,Manhattan,170,40.73254,-74.00698
3028267,Brooklyn,150,40.69352,-73.96556
5810195,Manhattan,39,40.85988,-73.92709
7508547,Queens,49,40.7012,-73.90008
3250450,Queens,39,40.75338,-73.90618
2331719,Manhattan,200,40.72695,-73.98617
700913,Brooklyn,185,40.71601,-73.95359
19106718,Manhattan,200,40.73223,-74.00355
2538522,Brooklyn,110,40.68558,-73.9815
19510462,Brooklyn,275,40.68098,-73.97925
6642777,Brooklyn,105,40.71231,-73.95313
7558452,Manhattan,260,40.72328,-73.98926
3245596,Brooklyn,175,40.71283,-73.96714
7453027,Brooklyn,90,40.64287,-73.90228
810266,Brooklyn,125,40.71694,-73.96017
10162529,Queens,239,40.7012,-73.75041
12090062,Manhattan,195,40.73996,-73.99919
19533769,Bronx,53,40.80772,-73.91791
16677444,Manhattan,99,40.75882,-73.99168
19539944,Manhattan,52,40.86711,-73.92742
19550968,Manhattan,130,40.71019,-74.01705
19569660,Manhattan,325,40.71031,-74.01557
19569725,Brooklyn,135,40.68419,-73.92217
7848968,Brooklyn,85,40.67548,-73.96802
265278,Manhattan,68,40.80384,-73.94692
19569282,Queens,45,40.76315,-73.92709
1475015,Manhattan,87,40.76867,-73.98541
19524858,Brooklyn,89,40.66082,-73.95419
10603767,Brooklyn,150,40.70784,-73.92224
3997854,Manhattan,124,40.73923,-73.98589
1529179,Manhattan,169,40.77885,-73.98178
19597910,Queens,125,40.72356,-73.83982
19597910,Queens,145,40.727,-73.83924
23633,Brooklyn,75,40.70248,-73.93225
23633,Brooklyn,75,40.70315,-73.93124
1475015,Manhattan,87,40.74915,-73.97196
6615826,Queens,50,40.74219,-73.92585
2119276,Manhattan,150,40.7662,-73.98612
19633755,Manhattan,95,40.79744,-73.97098
2119276,Manhattan,200,40.74445,-73.97181
3856533,Manhattan,120,40.80293,-73.95586
9784802,Manhattan,325,40.77627,-73.98081
19644902,Manhattan,165,40.72774,-74.00004
16098958,Manhattan,140,40.79082,-73.97452
20169857,Brooklyn,33,40.69634,-73.9441
14908547,Manhattan,169,40.71962,-73.98434
19663195,Brooklyn,75,40.71863,-73.94416
7018154,Manhattan,190,40.73293,-73.9836
3250450,Queens,39,40.76577,-73.91471
15733420,Brooklyn,165,40.68252,-73.94443
19691070,Queens,79,40.74622,-73.94277
19693124,Manhattan,125,40.82654,-73.9462
1484799,Manhattan,349,40.73016,-74.00259
4702135,Brooklyn,130,40.71328,-73.95787
19708200,Brooklyn,40,40.63881,-73.91751
4928083,Brooklyn,76,40.67767,-73.95162
2236848,Brooklyn,50,40.64699,-73.96307
19239110,Brooklyn,45,40.70098,-73.93959
18982191,Brooklyn,80,40.68655,-73.93797
18094896,Manhattan,265,40.72912,-74.00298
15192022,Brooklyn,65,40.64752,-74.0059
2141246,Brooklyn,90,40.68127,-73.94865
3284613,Manhattan,115,40.72917,-73.99974
539204,Manhattan,145,40.79998,-73.96404
19708200,Brooklyn,45,40.63888,-73.91729
3339701,Queens,50,40.77478,-73.91913
18397763,Brooklyn,72,40.68769,-73.93074
3339701,Queens,50,40.77376,-73.91855
18397763,Brooklyn,57,40.68565,-73.93249
19758346,Manhattan,225,40.73648,-74.00173
9314076,Brooklyn,80,40.69291,-73.95142
19758179,Queens,120,40.76287,-73.88367
4091348,Brooklyn,450,40.71241,-73.9653
177233,Manhattan,249,40.79903,-73.96451
19772879,Manhattan,100,40.83818,-73.94303
107340,Brooklyn,225,40.65806,-73.95815
9332835,Bronx,95,40.89022,-73.9039
19783353,Brooklyn,90,40.70955,-73.95085
1459837,Brooklyn,101,40.68056,-73.9151
1482208,Brooklyn,246,40.71159,-73.94043
10366196,Brooklyn,120,40.70859,-73.94639
19785817,Brooklyn,150,40.69054,-73.99039
9708374,Brooklyn,119,40.63592,-74.02704
18286622,Manhattan,150,40.72174,-73.98501
2222500,Manhattan,80,40.77993,-73.94939
1277222,Brooklyn,189,40.58581,-73.9383
12971995,Brooklyn,90,40.68082,-73.93599
11495251,Manhattan,200,40.73123,-74.00428
19839188,Manhattan,120,40.82019,-73.95448
5369757,Manhattan,149,40.72569,-74.00331
1475015,Manhattan,130,40.76236,-73.96642
5175407,Brooklyn,35,40.6998,-73.93265
19349568,Brooklyn,139,40.6225,-73.92578
3424306,Brooklyn,100,40.6692,-73.94739
19860559,Manhattan,65,40.78802,-73.97509
1582736,Manhattan,200,40.7338,-73.99498
4940167,Manhattan,99,40.73608,-73.9857
14902860,Brooklyn,115,40.6847,-73.94523
19866189,Queens,149,40.58835,-73.79565
12615927,Brooklyn,135,40.65957,-73.99253
3861404,Brooklyn,150,40.65575,-73.9609
19902271,Manhattan,105,40.83602,-73.94294
5174082,Brooklyn,75,40.68404,-74.004
7782769,Manhattan,175,40.73824,-74.00027
1812825,Brooklyn,135,40.68695,-73.92947
1908606,Brooklyn,72,40.68989,-73.95428
12749383,Brooklyn,60,40.70684,-73.94227
13644183,Brooklyn,97,40.72241,-73.94179
14733148,Manhattan,860,40.76052,-73.99115
19800918,Manhattan,200,40.76053,-73.99002
19961114,Manhattan,98,40.78789,-73.97427
1475015,Manhattan,87,40.76908,-73.98483
17770287,Manhattan,150,40.7495,-73.98313
18260299,Brooklyn,50,40.69349,-73.90726
16098958,Manhattan,185,40.7937,-73.9659
47459,Manhattan,225,40.72168,-73.98876
14902860,Brooklyn,151,40.68374,-73.942
2718526,Brooklyn,75,40.73385,-73.95418
8180517,Manhattan,110,40.78124,-73.95227
4089400,Brooklyn,150,40.70818,-73.92256
19986984,Manhattan,145,40.73263,-73.98728
736815,Manhattan,250,40.72471,-73.98673
19993822,Queens,170,40.74122,-73.88641
16765013,Brooklyn,145,40.68423,-73.96242
4564600,Manhattan,200,40.72915,-73.98501
20022909,Brooklyn,50,40.6749,-73.95166
20033436,Manhattan,250,40.79254,-73.97531
4084075,Manhattan,229,40.74712,-73.97434
18051112,Manhattan,129,40.78697,-73.94999
16098958,Manhattan,250,40.76665,-73.9866
16098958,Manhattan,168,40.79563,-73.9664
194994,Manhattan,80,40.81419,-73.94717
12556197,Brooklyn,104,40.66856,-73.95619
20084270,Brooklyn,100,40.66021,-73.96001
16715941,Manhattan,95,40.79887,-73.94178
4680747,Queens,95,40.75664,-73.79975
176285,Brooklyn,200,40.6742,-73.96639
8179499,Manhattan,180,40.73177,-73.98598
8834412,Bronx,100,40.81321,-73.90259
20116872,Manhattan,195,40.77571,-73.97757
3150902,Manhattan,299,40.74057,-73.99977
18260299,Brooklyn,45,40.69439,-73.90715
20133610,Manhattan,139,40.7094,-74.00278
20136355,Manhattan,200,40.72241,-73.99592
46969,Staten Island,70,40.6205,-74.07451
20156576,Brooklyn,50,40.72829,-73.95354
157795,Brooklyn,42,40.67658,-73.94683
20166817,Brooklyn,116,40.71959,-73.94795
20171951,Manhattan,200,40.73957,-74.00027
20172814,Manhattan,129,40.72859,-73.97915
20177472,Brooklyn,125,40.67927,-73.97434
18572906,Brooklyn,55,40.67053,-73.98558
20177186,Manhattan,200,40.70943,-74.01405
5072123,Brooklyn,165,40.69098,-73.97989
6426063,Manhattan,199,40.73377,-74.0057
18481203,Manhattan,150,40.73374,-73.9976
9990930,Brooklyn,95,40.71751,-73.95895
2316267,Brooklyn,90,40.7083,-73.94846
3097631,Manhattan,120,40.7364,-73.98436
20169857,Brooklyn,40,40.69458,-73.94314
14890430,Brooklyn,75,40.71223,-73.94169
5879951,Brooklyn,68,40.70617,-73.93674
20243795,Brooklyn,75,40.68137,-73.9565
10352213,Manhattan,45,40.81488,-73.96058
20260083,Manhattan,45,40.79332,-73.94105
12348871,Brooklyn,65,40.64487,-73.97895
102525,Brooklyn,75,40.66714,-73.98401
4934489,Manhattan,84,40.76008,-73.992
18834080,Manhattan,130,40.71672,-73.99184
960861,Brooklyn,50,40.67652,-73.96442
2045335,Manhattan,150,40.78099,-73.97416
20278196,Brooklyn,95,40.66165,-73.92536
9081271,Manhattan,300,40.74933,-73.9724
1475015,Manhattan,113,40.76904,-73.98494
20286123,Manhattan,145,40.82079,-73.95115
4718049,Brooklyn,150,40.71981,-73.95558
16715941,Manhattan,90,40.79882,-73.94266
7245581,Manhattan,95,40.75076,-73.99588
13347167,Manhattan,118,40.77237,-73.95536
20324827,Brooklyn,75,40.64117,-73.96167
13135873,Manhattan,225,40.77595,-73.97966
20278196,Brooklyn,81,40.66336,-73.92656
20329737,Brooklyn,190,40.71267,-73.95721
452781,Brooklyn,75,40.67297,-73.95489
1216362,Brooklyn,59,40.65271,-73.96074
1632428,Manhattan,99,40.82035,-73.95529
2224374,Brooklyn,270,40.71293,-73.95321
14549202,Manhattan,140,40.71957,-73.9863
16101222,Manhattan,275,40.70563,-74.00878
1331180,Brooklyn,1000,40.6845,-73.91193
622694,Brooklyn,120,40.72942,-73.95291
92782,Brooklyn,125,40.723,-73.94237
1568383,Brooklyn,75,40.71494,-73.93906
20364466,Manhattan,117,40.72509,-73.97898
20377328,Manhattan,80,40.85749,-73.93258
20379079,Queens,60,40.7512,-73.94019
1406214,Brooklyn,103,40.6926,-73.97337
284199,Queens,65,40.74946,-73.89505
881214,Bronx,45,40.80866,-73.92069
20411855,Queens,70,40.71009,-73.8196
7837510,Manhattan,90,40.85722,-73.93354
2555556,Manhattan,225,40.70797,-74.01693
20433199,Manhattan,125,40.72186,-73.97663
20435647,Brooklyn,175,40.71713,-73.95669
20438402,Manhattan,195,40.79508,-73.93256
12351216,Manhattan,130,40.75848,-73.98414
6771709,Brooklyn,96,40.67081,-73.95761
20440955,Brooklyn,129,40.69417,-73.99443
71418,Manhattan,200,40.73845,-73.98373
20447869,Manhattan,95,40.74533,-73.97956
20449160,Manhattan,189,40.75977,-73.98763
20449763,Manhattan,450,40.80075,-73.9677
20438402,Manhattan,264,40.7948,-73.93457
5650180,Queens,45,40.74471,-73.88075
20449694,Brooklyn,150,40.68646,-73.95975
20438402,Manhattan,540,40.79365,-73.9349
7739416,Brooklyn,95,40.65101,-73.95517
20464791,Manhattan,230,40.78829,-73.97053
10528897,Queens,65,40.76957,-73.91502
9769764,Brooklyn,70,40.68819,-73.91594
20484008,Manhattan,160,40.79407,-73.97513
3097283,Brooklyn,200,40.71305,-73.94334
20435679,Brooklyn,138,40.65527,-73.97853
295128,Bronx,155,40.81192,-73.85334
295128,Bronx,75,40.81225,-73.85349
7580038,Manhattan,39,40.82546,-73.94629
8015051,Brooklyn,115,40.67042,-73.95608
12485770,Manhattan,110,40.72699,-74.0012
10194688,Manhattan,100,40.77323,-73.98014
2032408,Manhattan,225,40.71185,-74.01719
20534981,Brooklyn,125,40.61938,-73.92471
20536249,Manhattan,150,40.73371,-73.98576
5742948,Brooklyn,199,40.68295,-73.91472
978546,Manhattan,250,40.73152,-73.98676
20543178,Brooklyn,210,40.68043,-73.93705
20555401,Staten Island,180,40.63628,-74.07763
5160894,Manhattan,129,40.72777,-73.99005
18481481,Manhattan,90,40.79347,-73.95029
1100494,Manhattan,50,40.82257,-73.95565
20567256,Manhattan,140,40.72818,-73.9981
1033829,Brooklyn,150,40.68692,-73.93113
363472,Manhattan,233,40.72088,-73.98149
15309829,Manhattan,170,40.73057,-73.98726
20278196,Brooklyn,60,40.66303,-73.92526
3339819,Brooklyn,200,40.6723,-73.95951
3164949,Brooklyn,160,40.68781,-73.99415
1475015,Manhattan,150,40.73771,-73.98058
20580437,Brooklyn,140,40.71276,-73.95114
1840581,Brooklyn,65,40.63762,-73.96155
14741088,Brooklyn,60,40.67845,-73.99983
17576229,Brooklyn,130,40.63562,-74.0235
19808313,Brooklyn,103,40.68316,-73.96163
1401835,Brooklyn,89,40.70974,-73.95612
20047729,Manhattan,50,40.78789,-73.97679
20604091,Queens,150,40.74433,-73.91172
20624434,Manhattan,240,40.74819,-73.9856
19407840,Manhattan,1400,40.75592,-73.95515
20625992,Queens,200,40.74892,-73.88883
2766755,Manhattan,88,40.8095,-73.95395
557329,Manhattan,75,40.8012,-73.95424
3424328,Manhattan,500,40.73923,-73.99827
17546682,Manhattan,125,40.74496,-73.99934
8734291,Manhattan,75,40.80311,-73.96648
1475015,Manhattan,130,40.73731,-73.98338
2119276,Manhattan,170,40.73256,-73.98558
6337882,Manhattan,300,40.75319,-74.00159
20670026,Brooklyn,115,40.68084,-73.94779
20670246,Brooklyn,93,40.6876,-73.9167
1272714,Brooklyn,119,40.68313,-73.9413
20694703,Manhattan,180,40.71421,-73.98793
11790239,Manhattan,226,40.81453,-73.94807
6198638,Brooklyn,155,40.67814,-73.9778
14545465,Manhattan,115,40.73455,-74.00614
20738908,Brooklyn,50,40.64119,-73.96295
3325418,Manhattan,600,40.80395,-73.96436
3325418,Manhattan,200,40.80452,-73.96393
3146353,Brooklyn,157,40.68329,-73.9609
1542375,Brooklyn,145,40.6835,-73.92754
2787824,Queens,95,40.70591,-73.89264
942933,Manhattan,115,40.80489,-73.95759
3120671,Queens,65,40.76294,-73.91545
16949652,Manhattan,275,40.80655,-73.94854
20741468,Queens,250,40.75568,-73.91578
2090439,Manhattan,95,40.72023,-73.99693
20809866,Brooklyn,185,40.66972,-73.97954
7831209,Manhattan,55,40.80732,-73.93775
14707270,Manhattan,350,40.72322,-73.99351
20822611,Manhattan,170,40.71891,-73.98592
9639040,Brooklyn,100,40.66723,-73.98043
20827756,Manhattan,36,40.84787,-73.93306
20830484,Brooklyn,60,40.68163,-73.98088
12876904,Brooklyn,125,40.67918,-73.95318
10263619,Brooklyn,120,40.71908,-73.95675
17249397,Manhattan,90,40.70457,-74.00733
9743617,Manhattan,129,40.81586,-73.94117
16514175,Queens,78,40.74561,-73.88514
7877288,Manhattan,120,40.72102,-73.98622
4163733,Manhattan,99,40.72924,-74.00148
20900568,Bronx,50,40.87786,-73.87641
20902552,Manhattan,16,40.83456,-73.94344
13649613,Bronx,47,40.85696,-73.91439
2155917,Brooklyn,150,40.68693,-73.95725
20911928,Staten Island,200,40.57718,-74.13981
20912185,Brooklyn,125,40.66649,-73.92855
1369577,Brooklyn,60,40.67441,-73.92371
11818785,Queens,200,40.7525,-73.88592
5642757,Brooklyn,100,40.62918,-73.96348
608396,Queens,99,40.76269,-73.90816
19638238,Manhattan,75,40.83428,-73.94738
430188,Brooklyn,140,40.70588,-73.95422
20945243,Bronx,90,40.83331,-73.91742
3789165,Manhattan,59,40.75974,-73.9866
15742426,Manhattan,111,40.73118,-73.98794
